"","Date","region1","region2","region3","region1_alt","region2_alt","region3_alt"
"21475",19581018,5,48,51,5,48,51
"21476",19581019,0,0,0,0,0,0
"21477",19581020,0,0,0,0,0,0
"21478",19581021,343,0,0,343,0,0
"21479",19581022,216,122,168,216,122,168
"21480",19581023,0,310,0,0,310,0
"21481",19581024,0,0,0,0,0,0
"21482",19581025,0,3,3,0,3,3
"21483",19581026,229,173,0,229,173,0
"21484",19581027,178,213,267,178,213,267
"21485",19581028,236,279,185,236,279,185
"21486",19581029,320,150,119,320,150,119
"21487",19581030,130,150,150,130,150,150
"21488",19581031,145,51,0,145,51,0
"21489",19581101,0,0,0,0,0,0
"21490",19581102,0,0,0,0,0,0
"21491",19581103,0,20,8,0,20,8
"21492",19581104,107,81,102,107,81,102
"21493",19581105,13,114,114,13,114,114
"21494",19581106,76,0,0,76,0,0
"21495",19581107,43,0,0,43,0,0
"21496",19581108,0,0,0,0,0,0
"21497",19581109,0,0,0,0,0,0
"21498",19581110,0,0,0,0,0,0
"21499",19581111,0,0,0,0,0,0
"21500",19581112,0,0,0,0,0,0
"21501",19581113,0,13,0,0,13,0
"21502",19581114,15,272,165,15,272,165
"21503",19581115,137,335,66,137,335,66
"21504",19581116,191,25,5,191,25,5
"21505",19581117,305,102,279,305,102,279
"21506",19581118,257,257,147,257,257,147
"21507",19581119,10,183,0,10,183,0
"21508",19581120,178,13,0,178,13,0
"21509",19581121,0,0,0,0,0,0
"21510",19581122,0,0,0,0,0,0
"21511",19581123,0,0,0,0,0,0
"21512",19581124,0,0,0,0,0,0
"21513",19581125,0,0,0,0,0,0
"21514",19581126,0,0,0,0,0,0
"21515",19581127,0,33,41,0,41,33
"21516",19581128,71,81,81,71,81,81
"21517",19581129,0,0,0,0,0,0
"21518",19581130,0,0,0,0,0,0
"21519",19581201,0,3,0,0,3,0
"21520",19581202,71,152,8,71,152,0
"21521",19581203,0,0,0,0,0,0
"21522",19581204,0,0,0,0,0,0
"21523",19581205,0,0,0,0,0,0
"21524",19581206,0,0,0,0,0,0
"21525",19581207,0,0,0,0,0,0
"21526",19581208,0,0,0,0,0,0
"21527",19581209,0,0,3,0,3,3
"21528",19581210,0,48,3,0,48,3
"21529",19581211,0,0,0,0,0,0
"21530",19581212,0,0,0,0,0,0
"21531",19581213,3,25,76,3,25,76
"21532",19581214,0,25,8,0,25,8
"21533",19581215,0,0,0,0,0,0
"21534",19581216,0,0,0,0,0,0
"21535",19581217,0,0,0,0,0,0
"21536",19581218,0,0,0,0,0,0
"21537",19581219,0,0,0,0,0,0
"21538",19581220,48,102,13,48,102,13
"21539",19581221,414,94,3,414,94,3
"21540",19581222,0,175,147,0,175,147
"21541",19581223,282,267,76,282,267,76
"21542",19581224,216,0,51,216,0,51
"21543",19581225,15,25,33,15,33,20
"21544",19581226,0,30,0,0,30,0
"21545",19581227,13,0,0,13,0,0
"21546",19581228,51,0,0,51,0,0
"21547",19581229,0,0,5,0,3,5
"21548",19581230,300,132,79,300,132,79
"21549",19581231,185,180,51,185,180,51
"21550",19590101,0,0,0,0,0,0
"21551",19590102,0,0,0,0,0,0
"21552",19590103,0,0,165,0,3,165
"21553",19590104,0,0,0,0,0,0
"21554",19590105,0,0,0,0,0,0
"21555",19590106,0,0,8,0,3,8
"21556",19590107,5,20,61,5,38,61
"21557",19590108,127,25,46,127,25,46
"21558",19590109,0,36,0,0,36,0
"21559",19590110,0,0,0,0,0,0
"21560",19590111,0,0,0,0,0,0
"21561",19590112,0,0,0,0,0,0
"21562",19590113,0,0,0,0,0,0
"21563",19590114,0,66,38,0,66,38
"21564",19590115,25,150,203,25,150,203
"21565",19590116,28,41,0,28,41,0
"21566",19590117,0,0,0,0,0,0
"21567",19590118,0,0,0,0,0,0
"21568",19590119,20,15,0,20,15,0
"21569",19590120,18,0,8,18,3,8
"21570",19590121,10,10,38,10,10,38
"21571",19590122,0,0,0,0,0,0
"21572",19590123,0,0,0,0,0,0
"21573",19590124,0,0,0,0,0,0
"21574",19590125,0,0,0,0,0,0
"21575",19590126,0,0,0,0,0,0
"21576",19590127,0,0,0,0,0,0
"21577",19590128,0,0,0,0,0,0
"21578",19590129,0,371,544,0,544,417
"21579",19590130,381,762,635,381,762,635
"21580",19590131,249,163,457,249,163,457
"21581",19590201,353,937,859,353,937,859
"21582",19590202,523,960,1039,523,960,1039
"21583",19590203,18,155,112,18,155,51
"21584",19590204,53,84,163,53,84,163
"21585",19590205,91,0,25,91,0,25
"21586",19590206,0,0,0,0,0,0
"21587",19590207,0,0,0,0,0,0
"21588",19590208,51,8,10,51,10,10
"21589",19590209,38,5,51,38,5,51
"21590",19590210,20,53,30,20,53,30
"21591",19590211,0,460,635,0,467,635
"21592",19590212,300,536,513,300,536,513
"21593",19590213,0,8,279,0,8,279
"21594",19590214,36,323,376,36,323,376
"21595",19590215,594,409,384,594,409,384
"21596",19590216,43,0,0,43,0,0
"21597",19590217,0,0,0,0,0,0
"21598",19590218,0,0,0,0,0,0
"21599",19590219,25,122,114,25,122,71
"21600",19590220,330,411,79,330,411,79
"21601",19590221,56,79,130,56,79,130
"21602",19590222,30,84,25,30,84,25
"21603",19590223,41,295,64,41,295,64
"21604",19590224,89,485,681,89,681,635
"21605",19590225,264,450,518,264,450,518
"21606",19590226,0,15,18,0,18,18
"21607",19590227,0,33,0,0,33,0
"21608",19590228,0,0,0,0,0,0
"21609",19590301,0,0,0,0,0,0
"21610",19590302,0,0,0,0,0,0
"21611",19590303,0,0,0,0,0,0
"21612",19590304,0,94,33,0,94,25
"21613",19590305,122,246,13,122,246,13
"21614",19590306,0,0,0,0,0,0
"21615",19590307,0,0,0,0,0,0
"21616",19590308,74,0,0,74,0,0
"21617",19590309,94,119,66,94,119,64
"21618",19590310,0,0,0,0,0,0
"21619",19590311,0,18,0,0,18,0
"21620",19590312,0,0,0,0,0,0
"21621",19590313,0,0,0,0,0,0
"21622",19590314,0,0,0,0,0,0
"21623",19590315,0,0,0,0,0,0
"21624",19590316,0,0,0,0,0,0
"21625",19590317,0,0,0,0,0,0
"21626",19590318,0,0,0,0,0,0
"21627",19590319,79,0,0,79,0,0
"21628",19590320,0,0,0,0,0,0
"21629",19590321,28,114,0,28,114,0
"21630",19590322,0,0,0,0,0,0
"21631",19590323,0,0,0,0,0,0
"21632",19590324,0,8,0,0,8,0
"21633",19590325,76,51,53,76,53,0
"21634",19590326,69,79,0,69,79,0
"21635",19590327,0,71,0,0,71,0
"21636",19590328,5,152,241,5,241,216
"21637",19590329,178,183,135,178,183,135
"21638",19590330,0,0,0,0,0,0
"21639",19590331,0,3,0,0,3,0
"21640",19590401,330,175,160,330,175,160
"21641",19590402,0,84,0,0,84,0
"21642",19590403,0,135,0,0,135,0
"21643",19590404,0,0,0,0,0,0
"21644",19590405,0,0,0,0,0,0
"21645",19590406,0,0,0,0,0,0
"21646",19590407,0,0,0,0,0,0
"21647",19590408,318,889,594,318,889,511
"21648",19590409,711,617,782,711,782,569
"21649",19590410,838,790,1095,838,790,1095
"21650",19590411,8,432,490,8,432,490
"21651",19590412,620,538,483,620,538,483
"21652",19590413,0,0,0,0,0,0
"21653",19590414,0,0,0,0,0,0
"21654",19590415,0,0,0,0,0,0
"21655",19590416,25,36,3,25,36,0
"21656",19590417,147,122,119,147,122,119
"21657",19590418,452,284,81,452,284,81
"21658",19590419,5,30,3,5,30,3
"21659",19590420,28,8,0,28,8,0
"21660",19590421,0,10,23,0,10,23
"21661",19590422,0,33,0,0,33,0
"21662",19590423,0,0,0,0,0,0
"21663",19590424,0,0,0,0,0,0
"21664",19590425,0,0,0,0,0,0
"21665",19590426,0,0,0,0,0,0
"21666",19590427,0,0,0,0,0,0
"21667",19590428,0,0,0,0,0,0
"21668",19590429,0,0,0,0,0,0
"21669",19590430,0,0,0,0,0,0
"21670",19590501,0,0,0,0,0,0
"21671",19590502,0,0,20,0,20,10
"21672",19590503,127,13,13,127,13,13
"21673",19590504,0,25,0,0,25,0
"21674",19590505,0,0,0,0,0,0
"21675",19590506,0,0,0,0,0,0
"21676",19590507,48,0,0,48,0,0
"21677",19590508,0,0,0,0,0,0
"21678",19590509,0,0,0,0,0,0
"21679",19590510,0,236,272,0,272,170
"21680",19590511,1092,1105,876,1092,1105,876
"21681",19590512,127,28,76,127,28,76
"21682",19590513,25,0,0,25,0,0
"21683",19590514,0,0,0,0,0,0
"21684",19590515,0,0,0,0,0,0
"21685",19590516,0,25,20,0,25,20
"21686",19590517,58,43,0,58,43,0
"21687",19590518,43,0,0,43,0,0
"21688",19590519,0,0,0,0,0,0
"21689",19590520,0,0,0,0,0,0
"21690",19590521,58,114,86,58,114,74
"21691",19590522,254,127,160,254,127,160
"21692",19590523,455,1013,927,455,1013,927
"21693",19590524,274,848,765,274,848,765
"21694",19590525,0,84,69,0,84,69
"21695",19590526,56,102,0,56,102,0
"21696",19590527,0,0,5,0,0,5
"21697",19590528,0,0,0,0,0,0
"21698",19590529,0,30,0,0,30,0
"21699",19590530,0,246,0,0,246,0
"21700",19590531,0,0,0,0,0,0
"21701",19590601,0,8,76,0,76,3
"21702",19590602,0,112,0,0,112,0
"21703",19590603,0,831,119,0,831,119
"21704",19590604,592,381,3,592,381,3
"21705",19590605,683,81,25,683,81,25
"21706",19590606,13,102,160,13,102,160
"21707",19590607,0,0,239,0,0,239
"21708",19590608,0,0,0,0,0,0
"21709",19590609,0,0,13,0,0,13
"21710",19590610,0,0,0,0,0,0
"21711",19590611,69,122,0,69,122,0
"21712",19590612,36,81,89,36,81,89
"21713",19590613,38,170,46,38,170,46
"21714",19590614,114,117,0,114,117,0
"21715",19590615,127,30,0,127,30,0
"21716",19590616,0,23,0,0,23,0
"21717",19590617,0,0,0,0,0,0
"21718",19590618,0,0,0,0,0,0
"21719",19590619,0,0,0,0,0,0
"21720",19590620,0,0,0,0,0,0
"21721",19590621,0,33,8,0,33,0
"21722",19590622,0,196,28,0,196,28
"21723",19590623,79,673,117,79,673,10
"21724",19590624,157,404,241,157,404,241
"21725",19590625,505,767,391,505,767,391
"21726",19590626,1029,488,0,1029,488,0
"21727",19590627,0,221,3,0,221,3
"21728",19590628,0,0,0,0,0,0
"21729",19590629,15,0,0,15,0,0
"21730",19590630,0,0,25,0,0,25
"21731",19590701,79,5,48,79,48,13
"21732",19590702,0,97,13,0,97,13
"21733",19590703,0,284,104,0,284,104
"21734",19590704,0,0,0,0,0,0
"21735",19590705,0,0,0,0,0,0
"21736",19590706,0,318,770,0,318,770
"21737",19590707,160,381,701,160,381,701
"21738",19590708,330,368,203,330,368,203
"21739",19590709,330,160,244,330,160,244
"21740",19590710,249,589,46,249,589,5
"21741",19590711,84,343,76,84,343,76
"21742",19590712,130,564,127,130,564,127
"21743",19590713,79,86,406,79,86,406
"21744",19590714,145,284,51,145,284,51
"21745",19590715,203,719,0,203,719,0
"21746",19590716,56,97,117,56,97,117
"21747",19590717,25,18,157,25,18,157
"21748",19590718,0,15,178,0,43,178
"21749",19590719,612,163,381,612,163,381
"21750",19590720,201,457,279,201,457,279
"21751",19590721,234,259,18,234,259,18
"21752",19590722,25,114,0,25,114,0
"21753",19590723,0,102,94,0,102,94
"21754",19590724,109,762,1011,109,1011,932
"21755",19590725,315,950,1466,315,991,1466
"21756",19590726,488,1265,505,488,1265,505
"21757",19590727,0,38,127,0,38,127
"21758",19590728,84,279,0,84,279,0
"21759",19590729,76,64,152,76,64,152
"21760",19590730,320,335,38,320,335,38
"21761",19590731,46,18,0,46,18,0
"21762",19590801,0,226,51,0,226,51
"21763",19590802,0,0,0,0,0,0
"21764",19590803,0,0,0,0,0,0
"21765",19590804,0,0,0,0,0,0
"21766",19590805,0,36,76,0,36,76
"21767",19590806,0,0,0,0,0,0
"21768",19590807,0,0,0,0,0,0
"21769",19590808,0,64,0,0,64,0
"21770",19590809,0,0,0,0,0,0
"21771",19590810,0,112,25,0,112,25
"21772",19590811,0,229,102,0,229,102
"21773",19590812,30,0,0,30,0,0
"21774",19590813,0,231,25,0,231,25
"21775",19590814,0,366,51,0,366,51
"21776",19590815,119,135,112,119,135,112
"21777",19590816,64,198,102,64,198,18
"21778",19590817,71,343,218,71,343,218
"21779",19590818,38,104,0,38,104,0
"21780",19590819,0,173,0,0,173,0
"21781",19590820,23,236,119,23,236,119
"21782",19590821,277,226,58,277,226,58
"21783",19590822,135,135,152,135,142,152
"21784",19590823,236,381,442,236,442,216
"21785",19590824,363,277,323,363,323,206
"21786",19590825,297,584,234,297,584,206
"21787",19590826,638,970,945,638,970,945
"21788",19590827,376,737,262,376,737,262
"21789",19590828,119,23,0,119,23,0
"21790",19590829,0,0,0,0,0,0
"21791",19590830,0,0,0,0,0,0
"21792",19590831,0,8,0,0,8,0
"21793",19590901,0,0,0,0,0,0
"21794",19590902,0,61,38,0,61,38
"21795",19590903,0,25,0,0,25,0
"21796",19590904,0,23,124,0,23,124
"21797",19590905,0,170,56,0,170,0
"21798",19590906,0,0,0,0,0,0
"21799",19590907,0,122,0,0,122,0
"21800",19590908,89,163,488,89,163,488
"21801",19590909,66,267,378,66,267,378
"21802",19590910,145,381,0,145,381,0
"21803",19590911,36,0,0,36,0,0
"21804",19590912,0,38,0,0,38,0
"21805",19590913,0,109,5,0,109,5
"21806",19590914,23,53,25,23,53,25
"21807",19590915,0,23,0,0,23,0
"21808",19590916,0,0,0,0,0,0
"21809",19590917,0,0,0,0,0,0
"21810",19590918,0,0,0,0,0,0
"21811",19590919,0,0,56,0,0,56
"21812",19590920,0,15,3,0,15,3
"21813",19590921,0,216,61,0,216,10
"21814",19590922,330,813,610,330,813,610
"21815",19590923,886,823,257,886,823,257
"21816",19590924,33,345,660,33,660,335
"21817",19590925,46,229,427,46,229,427
"21818",19590926,13,216,30,13,216,30
"21819",19590927,0,3,5,0,5,0
"21820",19590928,142,323,38,142,323,38
"21821",19590929,0,89,0,0,89,0
"21822",19590930,262,940,5,262,940,5
"21823",19591001,170,340,368,170,340,368
"21824",19591002,91,109,147,91,112,147
"21825",19591003,36,300,109,36,300,109
"21826",19591004,0,305,137,0,305,137
"21827",19591005,572,589,74,572,589,74
"21828",19591006,61,99,0,61,99,0
"21829",19591007,0,13,0,0,13,0
"21830",19591008,0,0,0,0,0,0
"21831",19591009,0,0,0,0,0,0
"21832",19591010,0,0,0,0,0,0
"21833",19591011,0,0,0,0,0,0
"21834",19591012,0,442,61,0,442,48
"21835",19591013,102,648,495,102,648,495
"21836",19591014,1052,782,572,1052,782,572
"21837",19591015,0,0,0,0,0,0
"21838",19591016,0,0,0,0,0,0
"21839",19591017,0,0,3,0,0,3
"21840",19591018,0,0,0,0,0,0
"21841",19591019,0,0,0,0,0,0
"21842",19591020,0,0,0,0,0,0
"21843",19591021,0,0,0,0,0,0
"21844",19591022,0,0,0,0,0,0
"21845",19591023,0,0,0,0,0,0
"21846",19591024,0,0,0,0,0,0
"21847",19591025,0,0,0,0,0,0
"21848",19591026,0,46,0,0,46,0
"21849",19591027,226,122,8,226,122,8
"21850",19591028,0,0,0,0,0,0
"21851",19591029,0,0,0,0,0,0
"21852",19591030,368,114,0,368,114,0
"21853",19591031,691,1252,800,691,1252,800
"21854",19591101,503,808,25,503,808,25
"21855",19591102,117,74,0,117,74,0
"21856",19591103,0,221,0,0,221,0
"21857",19591104,15,191,150,15,191,114
"21858",19591105,145,208,0,145,208,0
"21859",19591106,0,0,0,0,0,0
"21860",19591107,0,0,0,0,0,0
"21861",19591108,0,0,0,0,0,0
"21862",19591109,0,0,0,0,0,0
"21863",19591110,0,0,0,0,0,0
"21864",19591111,0,0,0,0,0,0
"21865",19591112,0,0,0,0,0,0
"21866",19591113,33,64,5,33,64,5
"21867",19591114,287,356,102,287,356,102
"21868",19591115,287,208,305,287,208,305
"21869",19591116,0,0,0,0,0,0
"21870",19591117,0,0,0,0,0,0
"21871",19591118,0,0,0,0,0,0
"21872",19591119,0,0,0,0,0,0
"21873",19591120,0,0,0,0,0,0
"21874",19591121,0,0,0,0,0,0
"21875",19591122,61,0,267,61,5,267
"21876",19591123,150,122,244,150,244,241
"21877",19591124,5,241,0,5,241,0
"21878",19591125,0,0,0,0,0,0
"21879",19591126,0,0,0,0,0,0
"21880",19591127,0,0,0,0,0,0
"21881",19591128,0,0,0,0,0,0
"21882",19591129,0,0,0,0,0,0
"21883",19591130,0,0,0,0,0,0
"21884",19591201,0,0,0,0,0,0
"21885",19591202,53,58,8,53,58,8
"21886",19591203,0,69,0,0,69,0
"21887",19591204,0,30,58,0,33,58
"21888",19591205,20,36,51,20,36,51
"21889",19591206,0,0,0,0,0,0
"21890",19591207,0,0,0,0,0,0
"21891",19591208,0,0,0,0,0,0
"21892",19591209,0,216,140,0,216,86
"21893",19591210,246,269,246,246,269,246
"21894",19591211,381,150,165,381,150,165
"21895",19591212,239,323,163,239,323,163
"21896",19591213,102,0,0,102,0,0
"21897",19591214,69,15,10,69,15,3
"21898",19591215,102,582,559,102,582,559
"21899",19591216,554,991,1143,554,991,1143
"21900",19591217,3,74,0,3,74,0
"21901",19591218,10,0,0,10,0,0
"21902",19591219,0,0,0,0,0,0
"21903",19591220,0,0,0,0,0,0
"21904",19591221,0,0,0,0,0,0
"21905",19591222,91,53,71,91,53,71
"21906",19591223,74,61,127,74,61,127
"21907",19591224,0,18,8,0,18,8
"21908",19591225,0,0,0,0,0,0
"21909",19591226,0,15,46,0,15,46
"21910",19591227,117,178,74,117,178,74
"21911",19591228,0,69,0,0,69,0
"21912",19591229,0,33,0,0,33,0
"21913",19591230,0,0,0,0,0,0
"21914",19591231,109,356,302,109,356,292
"21915",19600101,356,361,307,356,361,307
"21916",19600102,81,10,89,81,89,61
"21917",19600103,183,25,84,183,25,84
"21918",19600104,0,48,0,0,48,0
"21919",19600105,81,137,89,81,137,89
"21920",19600106,107,114,71,107,114,71
"21921",19600107,13,38,0,13,38,0
"21922",19600108,0,0,0,0,0,0
"21923",19600109,0,56,25,0,56,20
"21924",19600110,25,48,33,25,48,33
"21925",19600111,46,28,0,46,28,0
"21926",19600112,0,81,3,0,81,3
"21927",19600113,41,28,8,41,28,8
"21928",19600114,86,196,61,86,196,41
"21929",19600115,58,147,0,58,147,0
"21930",19600116,0,206,71,0,206,56
"21931",19600117,333,300,231,333,300,231
"21932",19600118,0,0,25,0,0,25
"21933",19600119,51,0,0,51,0,0
"21934",19600120,0,0,0,0,0,0
"21935",19600121,0,25,0,0,25,0
"21936",19600122,0,0,0,0,0,0
"21937",19600123,0,76,51,0,76,51
"21938",19600124,48,104,33,48,104,33
"21939",19600125,28,30,0,28,30,0
"21940",19600126,18,99,135,18,135,89
"21941",19600127,51,102,132,51,102,132
"21942",19600128,0,76,0,0,76,0
"21943",19600129,0,79,0,0,79,0
"21944",19600130,0,0,0,0,0,0
"21945",19600131,0,0,0,0,0,0
"21946",19600201,0,0,0,0,0,0
"21947",19600202,0,0,0,0,0,0
"21948",19600203,307,356,236,307,356,191
"21949",19600204,104,351,0,104,351,0
"21950",19600205,0,0,0,0,0,0
"21951",19600206,0,0,0,0,0,0
"21952",19600207,0,0,0,0,0,0
"21953",19600208,0,0,0,0,0,0
"21954",19600209,0,0,0,0,0,0
"21955",19600210,0,0,0,0,0,0
"21956",19600211,0,0,0,0,0,0
"21957",19600212,46,254,196,46,254,196
"21958",19600213,483,434,5,483,434,5
"21959",19600214,0,0,0,0,0,0
"21960",19600215,0,43,127,0,48,127
"21961",19600216,295,79,0,295,79,0
"21962",19600217,102,137,102,102,137,102
"21963",19600218,356,163,0,356,163,0
"21964",19600219,0,89,0,0,89,0
"21965",19600220,292,305,10,292,305,8
"21966",19600221,201,356,447,201,356,447
"21967",19600222,20,119,0,20,119,0
"21968",19600223,0,76,33,0,76,28
"21969",19600224,305,175,165,305,175,165
"21970",19600225,43,150,0,43,150,0
"21971",19600226,28,76,0,28,76,0
"21972",19600227,0,107,5,0,107,5
"21973",19600228,0,25,41,0,41,18
"21974",19600229,0,3,0,0,3,0
"21975",19600301,41,5,13,41,8,13
"21976",19600302,119,84,10,119,84,10
"21977",19600303,0,28,0,0,28,0
"21978",19600304,0,25,0,0,25,0
"21979",19600305,0,0,0,0,0,0
"21980",19600306,0,8,10,0,8,10
"21981",19600307,0,8,10,0,8,10
"21982",19600308,0,74,3,0,74,3
"21983",19600309,0,5,0,0,5,0
"21984",19600310,0,0,0,0,0,0
"21985",19600311,0,23,5,0,23,0
"21986",19600312,0,15,0,0,15,0
"21987",19600313,0,53,5,0,53,5
"21988",19600314,38,89,33,38,89,3
"21989",19600315,180,89,15,180,89,15
"21990",19600316,0,79,0,0,79,0
"21991",19600317,0,0,0,0,0,0
"21992",19600318,0,23,0,0,23,0
"21993",19600319,0,0,0,0,0,0
"21994",19600320,0,0,0,0,0,0
"21995",19600321,0,0,0,0,0,0
"21996",19600322,0,0,0,0,0,0
"21997",19600323,0,0,0,0,0,0
"21998",19600324,0,0,0,0,0,0
"21999",19600325,0,3,3,0,3,0
"22000",19600326,69,127,58,69,127,58
"22001",19600327,117,132,0,117,132,0
"22002",19600328,0,0,0,0,0,0
"22003",19600329,0,0,0,0,0,0
"22004",19600330,0,0,0,0,0,0
"22005",19600331,0,0,0,0,0,0
"22006",19600401,0,13,3,0,13,3
"22007",19600402,282,36,69,282,36,69
"22008",19600403,0,51,64,0,51,64
"22009",19600404,0,5,0,0,5,0
"22010",19600405,0,0,0,0,0,0
"22011",19600406,0,0,0,0,0,0
"22012",19600407,0,0,0,0,0,0
"22013",19600408,0,0,0,0,0,0
"22014",19600409,0,5,3,0,5,0
"22015",19600410,0,0,0,0,0,0
"22016",19600411,0,0,0,0,0,0
"22017",19600412,0,0,0,0,0,0
"22018",19600413,0,0,0,0,0,0
"22019",19600414,0,8,0,0,8,0
"22020",19600415,0,0,0,0,0,0
"22021",19600416,0,0,0,0,0,0
"22022",19600417,8,0,0,8,0,0
"22023",19600418,0,0,0,0,0,0
"22024",19600419,0,0,0,0,0,0
"22025",19600420,0,0,0,0,0,0
"22026",19600421,0,0,0,0,0,0
"22027",19600422,0,0,0,0,0,0
"22028",19600423,0,0,0,0,0,0
"22029",19600424,0,320,0,0,320,0
"22030",19600425,462,318,86,462,318,8
"22031",19600426,264,772,38,264,772,38
"22032",19600427,18,297,10,18,297,10
"22033",19600428,0,0,0,0,0,0
"22034",19600429,51,353,277,51,353,277
"22035",19600430,1488,851,51,1488,851,51
"22036",19600501,0,38,61,0,61,18
"22037",19600502,66,231,109,66,231,109
"22038",19600503,23,94,25,23,94,25
"22039",19600504,46,18,28,46,18,28
"22040",19600505,38,13,3,38,13,3
"22041",19600506,0,25,89,0,25,89
"22042",19600507,0,5,0,0,5,0
"22043",19600508,0,0,0,0,0,0
"22044",19600509,0,0,0,0,0,0
"22045",19600510,0,0,0,0,0,0
"22046",19600511,0,0,0,0,0,0
"22047",19600512,3,5,0,3,5,0
"22048",19600513,0,0,0,0,0,0
"22049",19600514,0,0,0,0,0,0
"22050",19600515,0,0,0,0,0,0
"22051",19600516,0,0,0,0,0,0
"22052",19600517,0,0,0,0,0,0
"22053",19600518,8,3,3,8,3,0
"22054",19600519,0,0,0,0,0,0
"22055",19600520,0,178,81,0,178,81
"22056",19600521,226,224,0,226,224,0
"22057",19600522,135,0,0,135,0,0
"22058",19600523,0,0,0,0,0,0
"22059",19600524,0,0,0,0,0,0
"22060",19600525,0,0,0,0,0,0
"22061",19600526,0,13,0,0,13,0
"22062",19600527,0,0,0,0,0,0
"22063",19600528,0,0,0,0,0,0
"22064",19600529,0,0,0,0,0,0
"22065",19600530,0,0,0,0,0,0
"22066",19600531,0,0,0,0,0,0
"22067",19600601,0,0,0,0,0,0
"22068",19600602,0,0,0,0,0,0
"22069",19600603,0,28,8,0,28,0
"22070",19600604,0,373,30,0,373,30
"22071",19600605,0,150,0,0,150,0
"22072",19600606,0,20,0,0,20,0
"22073",19600607,254,173,0,254,173,0
"22074",19600608,91,69,5,91,69,0
"22075",19600609,56,41,0,56,41,0
"22076",19600610,5,203,10,5,203,10
"22077",19600611,305,0,0,305,0,0
"22078",19600612,0,0,8,0,8,5
"22079",19600613,15,292,0,15,292,0
"22080",19600614,0,56,0,0,56,0
"22081",19600615,0,0,0,0,0,0
"22082",19600616,0,0,0,0,0,0
"22083",19600617,0,0,0,0,0,0
"22084",19600618,0,0,0,0,0,0
"22085",19600619,0,0,0,0,0,0
"22086",19600620,0,0,0,0,0,0
"22087",19600621,0,0,0,0,0,0
"22088",19600622,0,0,0,0,0,0
"22089",19600623,0,5,13,0,13,0
"22090",19600624,53,1143,1181,53,1143,1181
"22091",19600625,1427,1397,1816,1427,1397,1816
"22092",19600626,2322,1958,1669,2322,1958,800
"22093",19600627,610,775,0,610,775,0
"22094",19600628,0,0,0,0,0,0
"22095",19600629,0,0,0,0,0,0
"22096",19600630,0,0,0,0,0,0
"22097",19600701,10,0,0,10,0,0
"22098",19600702,79,0,0,79,0,0
"22099",19600703,0,0,0,0,0,0
"22100",19600704,0,0,0,0,0,0
"22101",19600705,0,76,0,0,76,0
"22102",19600706,0,180,406,0,180,406
"22103",19600707,117,394,43,117,394,43
"22104",19600708,292,488,0,292,488,0
"22105",19600709,0,0,0,0,0,0
"22106",19600710,0,0,0,0,0,0
"22107",19600711,0,732,0,0,732,0
"22108",19600712,0,0,0,0,0,0
"22109",19600713,0,20,0,0,20,0
"22110",19600714,0,213,279,0,213,279
"22111",19600715,1003,254,178,1003,254,178
"22112",19600716,259,305,236,259,305,236
"22113",19600717,10,213,0,10,213,0
"22114",19600718,305,140,826,305,147,826
"22115",19600719,343,655,307,343,655,307
"22116",19600720,368,406,218,368,406,218
"22117",19600721,180,607,8,180,607,8
"22118",19600722,0,99,224,0,99,224
"22119",19600723,0,13,0,0,13,0
"22120",19600724,0,0,0,0,0,0
"22121",19600725,76,0,0,76,0,0
"22122",19600726,0,0,0,0,0,0
"22123",19600727,0,0,0,0,0,0
"22124",19600728,0,0,0,0,0,0
"22125",19600729,0,0,0,0,0,0
"22126",19600730,0,0,0,0,0,0
"22127",19600731,0,577,41,0,577,0
"22128",19600801,20,495,229,20,495,229
"22129",19600802,381,170,33,381,170,33
"22130",19600803,36,43,0,36,43,0
"22131",19600804,0,0,0,0,0,0
"22132",19600805,71,8,0,71,8,0
"22133",19600806,0,8,0,0,8,0
"22134",19600807,0,25,191,0,25,191
"22135",19600808,41,89,25,41,89,25
"22136",19600809,157,229,310,157,229,310
"22137",19600810,102,351,81,102,351,81
"22138",19600811,767,279,76,767,279,76
"22139",19600812,714,465,536,714,465,536
"22140",19600813,196,104,157,196,104,157
"22141",19600814,343,198,554,343,272,554
"22142",19600815,457,173,0,457,173,0
